mission_id,real_arrival_km,real_arrival_time,speed,arrival_time
2021091606,42.6,29,98.97,35.57
2021091604,27.4,21,102.15,21.03
2021091597,12.8,9,95.37,20.73
2021091595,10.2,7,107.54,11.82
2021091593,28.5,19,96.6,41.25
2021091587,19.8,20,102.41,25.5
2021091586,18.7,17,99.92,28.27
2021091585,28.1,18,101.84,38
2021091584,15.6,10,93.35,31.82
2021091582,17.7,18,96.2,21.6
2021091581,14.2,12,97.47,13.37
2021091578,13.9,11,98.35,14.28
2021091569,16.2,13,115.07,17.83
2021091565,18.1,12,89.85,27.7
2021091550,28.7,17,109.3,21.17
2021091549,19.6,20,68.88,31.95
2021091540,41.6,24,108.13,41.67
2021091532,7.8,6,104.19,16.12
2021091531,15.1,9,110.65,28.8
2021091528,17.1,11,100.35,19.08
2021091527,52.7,32,104.31,51.77
2021091525,14.9,11,112.16,10
2021091524,9.2,9,109.01,16.25
2021091521,15.8,13,100.55,29.78
2021091517,16.3,11,112.07,14.05
2021091506,17.6,11,95.17,18.12
2021091503,36.2,23,102.86,23.17
2021091502,13.5,10,109.57,17.98
2021091497,17.7,12,95.59,20.05
2021091496,14.6,9,98.12,25.23
2021091495,15.9,10,87.83,21.97
2021091488,5.6,7,101.64,12.85
2021091487,43.7,30,100.56,42.55
2021091483,23.3,16,102.06,38.67
2021091479,24.7,20,108.43,12.37
2021091474,19.2,13,103.47,33.78
2021091467,16.5,17,103.37,13.53
2021091464,21.1,16,102.06,16.02
2021091463,17.7,14,106.32,15.3
2021091459,31.4,19,106.75,26.35
2021091458,0.2,1,106.21,0.15
2021091452,29,22,84.68,48.1
2021091450,32.7,21,95.03,33.92
2021091447,16.7,11,96.65,15.43
2021091446,15.6,13,98.74,14.2
2021091435,7.7,5,96.65,10.4
2021091434,29.4,20,97.01,27.03
2021091432,29.1,18,103.56,21.6
2021091425,32.2,24,101.24,30.62
2021091422,9.8,8,100.66,22.12
2021091419,42.9,26,107.97,31.58
2021091418,23.2,22,96.58,44.35
2021091413,41.1,29,94.41,42.45
2021091410,19.4,13,98.84,18.83
2021091404,32.7,19,106.27,35.1
2021091391,31.3,23,91.79,27.92
2021091386,5.9,8,92.31,6.78
2021091380,31.8,23,94.77,37.52
2021091369,8,6,101.88,8.97
2021091367,15.2,14,101.35,26.22
2021091363,30.7,19,99.12,23.02
2021091359,16,10,82.98,9.67
2021091358,20.4,12,98.23,18.67
2021091357,15.8,12,98.31,15.1
2021091356,49.7,31,103.09,78.32
2021091355,24.9,21,103.45,23.53
2021091352,12.9,11,107.11,23.58
2021091349,20,13,106.58,26.83
2021091348,22.2,18,104.51,19.85
2021091345,21.6,18,100.93,35.88
2021091339,25,17,98.06,13.33
2021091337,9.9,7,106.28,11.23
2021091334,17.1,15,103.92,22.18
2021091329,19,13,98.68,11.65
2021091325,17.6,18,95.02,40.62
2021091324,7.8,5,101.15,9.38
2021091320,49.2,28,99.19,31.37
2021091319,15.7,10,99.88,33.12
2021091314,21.4,13,104.29,22.52
2021091313,48,35,99.53,27.92
2021091311,11.1,9,105.12,16.82
2021091309,38.8,28,94.78,40.82
2021091306,28.8,18,104.9,28.8
2021091302,14.8,11,91.2,14.08
2021091291,19.9,14,102.12,13.47
2021091290,23.2,16,99.66,31.78
2021091289,15.2,11,100.64,20.67
2021091285,11.4,7,105.25,7.93
2021091280,21.3,15,109.23,29.63
2021091278,13.5,10,117.29,18.33
2021091273,17,12,103.3,28.27
2021091268,12.3,12,95.61,12.57
2021091267,35.2,20,109.78,29.52
2021091246,9,7,64.15,12.72
2021091242,24.6,24,79.59,22.42
2021091240,19,16,95.37,18.48
2021091236,5.2,7,43.64,7.53
2021091187,6.6,7,96.21,9.67
2021091185,14.2,21,91.48,23.38
2021091184,16.6,16,52.35,14.25
2021091177,21.7,14,94.42,20.38
2021091176,36.5,21,106.14,52.53
2021091175,27.1,18,98.67,23.45
2021091173,22.1,16,110.74,17.28
2021091171,13.1,8,114.8,18.45
2021091167,18.5,14,110.81,29.27
2021091164,20.3,13,106.49,24.5
2021091154,21.8,14,103.21,22.57
2021091152,14.2,12,50.14,16.32
2021091148,18.3,13,99.24,9.82
2021091146,24.1,18,104.03,13.55
2021091145,35.5,21,73.54,43.17
2021091140,29.8,18,104.42,39.82
2021091134,15.4,11,97.88,9.98
2021091132,21.5,17,96.3,25.78
2021091126,23.1,14,107.5,17.17
2021091125,21,14,95.49,29.45
2021091122,7.7,6,97.45,13.1
2021091115,4.1,2,94.88,3.18
2021091111,22.3,16,100.76,24.1
2021091105,6.1,4,105.47,12.9
2021091098,12.5,11,108.96,21.18
2021091097,28.4,19,105.32,41.25
2021091095,24.6,16,106.21,32.88
2021091089,5.6,7,103.06,11.08
2021091088,8.7,7,106.39,15.73
2021091085,24.4,21,97.1,21.63
2021091082,24,19,96.05,18.07
2021091075,21.1,22,104.92,30.95
2021091074,24,19,106.48,24.23
2021091073,28.2,17,108.73,38.27
2021091068,14.6,11,110.2,14.32
2021091066,9.1,6,98.32,19.05
2021091063,20.3,14,72.84,21.18
2021091056,32.6,27,87.89,18.38
2021091052,17.9,11,93.89,19.22
2021091051,6.4,4,32.02,14.65
2021091048,11.8,7,33.97,21.57
2021091046,10.8,8,103.44,12.6
2021091035,11.5,20,105.59,9.93
2021091033,13.1,8,112.23,11.93
2021091029,39.8,31,99.9,43.85
2021091026,15.2,10,110.21,18.65
2021091019,26.5,17,101.9,36.18
2021091012,15.5,9,93.66,31.6
2021091005,23.6,18,99.51,15.87
2021090997,38.1,24,107.2,28.98
2021090993,13.7,11,94.79,23.58
2021090991,36.8,27,100.7,33.35
2021090988,55.8,34,105.14,46.97
2021090987,15.5,11,96.7,19.27
2021090985,12.8,13,96.93,17.92
2021090984,24.3,17,94.79,21.47
2021090983,7.7,6,95.13,13.83
2021090964,25.5,22,100.68,23
2021090963,22.3,16,94.76,42.08
2021090954,18.9,16,93.65,29.25
2021090952,29.3,19,88.72,44.55
2021090947,17.8,12,104.65,29.88
2021090946,28.2,20,106.55,37
2021090942,21.2,17,102.68,25.4
2021090941,15.5,11,104.71,21.15
2021090939,16.4,16,93.51,15.37
2021090935,11.8,11,95.77,12.68
2021090933,16.4,15,105.73,25.95
2021090932,11.2,12,104.97,17.6
2021090917,15.9,14,27.48,16.43
2021090916,15.2,14,101.97,19.02
2021090915,30.8,24,102.98,24.82
2021090914,8.6,8,93.16,16.82
2021090913,10.4,8,92.1,7.55
2021090907,28.4,19,81.29,28.67
2021090903,14.9,11,93.09,11.32
2021090900,17.9,11,57.11,42.95
2021090898,18.8,20,100.05,15.45
2021090897,46.6,30,93.84,32.03
2021090896,22.4,16,100.38,13.12
2021090893,25.7,20,100.76,23.65
2021090891,26.7,18,98.27,24.7
2021090886,16.6,12,106.86,20.48
2021090885,20,19,94.36,13.28
2021090884,10.5,7,108.29,12.23
2021090883,8.3,6,95.93,6
2021090881,34,19,95,23.93
2021090880,34.8,20,104.48,30.6
2021090878,43.2,25,104.51,50.63
2021090877,13.9,16,92.03,10.5
2021090876,29.5,22,94.14,33.15
2021090874,29.4,22,97.69,44
2021090873,18.6,18,100.18,18.77
2021090872,33.5,21,102.5,35.83
2021090869,32.1,23,101.28,40.2
2021090863,16.5,17,102.08,28.33
2021090858,28.7,18,105.6,34.18
2021090856,24.2,16,100.05,27.42
2021090849,11.8,11,93.66,12.57
2021090845,9.2,7,38.67,7.7
2021090831,38.1,28,97.51,24.82
2021090830,29.1,17,97.56,22.77
2021090826,18.1,13,108.25,16.78
2021090824,15.2,9,97.38,20.3
2021090820,15.6,13,103.04,15.63
2021090818,38.6,26,102.23,54.23
2021090817,14.2,12,91.39,17.62
2021090816,32.1,18,105.28,20.43
2021090815,14.7,11,99.23,24.42
2021090810,22.8,15,103.49,33.98
2021090807,10.1,6,103.74,15.27
2021090803,36.1,32,109.23,18.57
2021090801,13.2,9,66.14,11
2021090797,17.9,15,94.87,17.38
2021090791,36.9,23,98.21,60.22
2021090788,17.8,13,105.71,23.57
2021090776,14.1,12,105.77,13.05
2021090769,39.1,29,102.55,28.32
2021090764,21.7,14,93.19,19.05
2021090759,33.2,19,104.15,24.28
2021090756,17.6,18,93.52,40.02
2021090753,15.8,12,100.79,20.55
2021090750,14.2,10,101.02,12.6
2021090747,11.2,8,99.24,15.17
2021090746,6.3,5,101.89,12.17
2021090743,40.2,23,101.61,69
2021090740,28.7,18,96.53,28.47
2021090738,9.6,7,102.87,18.85
2021090736,20.6,13,97.34,24.67
2021090732,6.3,5,102.58,8.92
2021090721,31.9,24,101.26,33.33
2021090720,17.1,15,100.65,41.03
2021090719,28.2,23,101.9,21.82
2021090716,11.7,7,97.32,22.37
2021090710,17.6,11,99.27,25.42
2021090699,33.6,19,105.34,20.87
2021090691,33.1,21,100.83,41.6
2021090688,17.3,13,107.83,21.02
2021090685,10,8,104.88,18.63
2021090683,7.7,5,104.07,4.45
2021090682,37.1,23,106.03,46.97
2021090661,13.2,9,108.1,10.42
2021090653,26.1,19,103.57,26.13
2021090651,14.6,10,93.34,23.97
2021090650,15.8,11,104.08,36.78
2021090642,10.8,11,94.67,22.63
2021090641,15.5,16,94.48,17.28
2021090640,17.1,17,95.07,9.78
2021090625,5.6,3,91.87,5.9
2021090623,12.1,11,89.52,10.92
2021090622,18.1,12,90.09,30.88
2021090616,4.6,4,99.43,4
2021090615,14.9,9,100.02,28.88
2021090605,16.5,10,98.44,13.82
2021090604,19.1,13,95.66,16.5
2021090601,7.1,5,81.5,10.7
2021090597,29.7,22,91.25,52.93
2021090596,20.8,14,99.26,24.88
2021090595,21.2,14,99.05,28.62
2021090594,10.6,13,99.49,22.83
2021090592,23.4,14,106.8,37.87
2021090591,28.2,17,107.27,33.18
2021090584,11.8,11,101.3,14.98
2021090580,31,24,103.25,46.22
2021090579,12.2,11,104.79,22.43
2021090576,8.3,15,107.54,14.17
2021090571,30.6,25,108.55,31.88
2021090570,9.1,6,98.13,13.78
2021090569,28.4,19,103.8,54.78
2021090565,29.1,17,110.13,21.02
2021090562,34.1,21,107.23,26.52
2021090555,48.9,31,105.02,65.63
2021090553,17.1,18,100.52,40.85
2021090533,3.8,5,99.87,8.7
2021090532,16.8,12,98.96,16.53
2021090531,16.2,10,109.45,14
2021090529,12.9,9,93.41,21.5
2021090527,19,12,99.96,15.7
2021090524,15.8,16,101.8,15.13
2021090523,12.3,8,102.55,22.85
2021090521,7.7,5,101.54,8.57
2021090520,14,8,102.45,23.27
2021090518,16.7,14,92.72,33.95
2021090517,26.3,16,92.59,19.77
2021090516,17.8,13,93.1,15.88
2021090515,28.2,19,100.23,23.27
2021090514,14.5,12,98.96,29.25
2021090510,28,19,101.35,25.4
2021090508,6.1,8,97.74,10.83
2021090506,6.6,9,98.25,13.05
2021090503,24.1,17,101.19,27.27
2021090499,38.1,28,102.28,32.6
2021090498,38.2,21,97.15,21.92
2021090492,15.2,10,95.97,21.78
2021090491,45.2,26,86.01,44.87
2021090490,38.2,22,106.53,62.25
2021090489,5.2,8,101.01,12.22
2021090487,25.2,19,105.27,48.33
2021090486,29.1,17,110.03,25.53
2021090484,4.3,3,103.2,9.68
2021090483,6.6,5,102.64,8.88
2021090481,4.5,5,104.18,9.83
2021090480,19.8,13,103.26,19.97
2021090477,17.7,11,100.46,27.32
2021090469,42,26,109.05,33.53
2021090467,14.4,9,94.01,18.47
2021090464,38.2,21,97.08,21.85
2021090463,26.1,20,97.31,14.35
2021090462,24.5,14,106.78,52.23
2021090458,27.5,20,100.37,35.23
2021090454,24,22,102.71,29.13
2021090452,28.5,21,99.55,20.82
2021090451,57.4,34,104.61,29.12
2021090449,8,5,96.74,9.3
2021090448,8.4,6,98.42,14.7
2021090445,19.7,13,99.72,30.22
2021090444,14.6,10,99.44,25.82
2021090443,22.3,13,99.9,19.55
2021090440,9.5,8,102.67,4.8
2021090438,16.9,14,77.74,27.63
2021090437,22.5,15,100.32,20.93
2021090436,12.2,8,95.34,25.18
2021090435,31.1,27,101,31.17
2021090432,16.2,14,104.26,18.2
2021090422,13.2,13,102.13,23.3
2021090420,31.2,23,92.13,28.25
2021090413,21.6,15,104.33,34.7
2021090400,33.4,21,103.86,28.15
2021090399,22.2,20,101.86,46.18
2021090398,22,15,75.09,19.13
2021090396,29.1,28,100.53,42.63
2021090394,31,20,85.2,28.12
2021090393,13.2,8,89.91,9.98
2021090392,22.2,14,93.41,26.05
2021090391,43.2,25,104.37,37.22
2021090384,24,17,98.05,54.33
2021090382,24.2,15,107.84,20.98
2021090376,9.2,6,101.04,15.68
2021090373,28.8,23,100.65,17.98
2021090372,25.8,20,100.91,22
2021090369,16.7,15,104.81,18.72
2021090364,22,14,100.81,30.78
2021090361,14,11,105.91,16.35
2021090360,20.1,16,111.83,20.4
2021090357,15,9,105.69,32.13
2021090355,14.4,8,103.62,16.08
2021090353,14.9,11,102.16,10.9
2021090352,15.5,11,105.56,8.82
2021090349,8.7,5,85.94,14.73
2021090348,23.3,13,103.06,21.3
2021090346,19.2,12,106.63,40.77
2021090345,28.1,23,99.95,24.18
2021090341,17.2,13,103.75,14.17
2021090340,12.2,8,101.08,25.07
2021090324,35,23,101.61,25.28
2021090323,11.8,11,98.79,22.97
2021090321,12.1,8,98.99,17.77
2021090314,5.4,4,107.04,9
2021090313,20.9,16,95.92,22.38
2021090311,7.1,4,106.92,10.88
2021090308,16.1,12,63.34,24.2
2021090306,14.2,9,102.16,20.27
2021090305,18.6,13,97.11,22.42
2021090302,5.1,5,99.64,11.05
2021090298,13.4,10,102.38,21.83
2021090295,16.9,14,98.33,14.42
2021090294,21.1,17,105.08,21.62
2021090291,12.5,7,109.52,18.28
2021090290,38.2,22,104.5,26.17
2021090289,10.8,11,109.03,11.6
2021090288,15.9,9,108.93,17.13
2021090285,12.8,9,112.48,19.2
2021090281,25.5,22,100.66,24.93
2021090270,27,18,91.99,34.32
2021090264,7.6,8,104.94,14.03
2021090259,22.3,16,100.37,36.85
2021090257,10.1,6,111,16.57
2021090255,24.5,19,107.57,25.65
2021090254,14.4,14,100.94,17.38
2021090251,50.5,32,109.12,51.95
2021090239,8.7,6,87.85,12.93
2021090234,2.8,2,111.44,4.83
2021090233,10.2,7,89.13,19.4
2021090232,28.4,17,102.36,30.03
2021090230,9.7,7,109.31,10.52
2021090229,22.5,18,90.67,34.45
2021090228,12.9,10,89.3,11.12
2021090224,19.2,13,101.44,24.82
2021090223,20.1,13,105.41,41.52
2021090222,19.9,17,99.73,17.83
2021090221,17.8,16,94.6,27.13
2021090218,15.9,10,90.4,20.27
2021090212,36,24,97.57,26.5
2021090211,32.3,26,100.11,25.48
2021090209,25.5,22,100.63,14.05
2021090208,9.4,6,93.28,15.93
2021090207,11.5,11,104.34,24.43
2021090206,16.6,10,92.76,30.75
2021090205,29.4,20,101.28,47.48
2021090204,17.8,13,104.91,9.32
2021090203,11.5,8,106.22,21.27
2021090202,27.2,21,107.36,48.98
2021090195,15.9,11,106.18,15.33
2021090179,12.7,13,97.64,11.75
2021090173,17.4,14,91.22,15.98
2021090169,11,7,96.1,15.7
2021090164,40.6,25,101.47,24.5
2021090161,22.1,14,86.43,33.87
2021090159,36.1,22,105.72,26.85
2021090158,27.7,16,97.2,39.1
2021090155,24.4,19,100.53,35.87
2021090153,13.4,9,95.96,16.83
2021090150,56.4,39,98.81,46
2021090149,28.1,19,104.35,38.15
2021090147,4.8,7,103.6,9.8
2021090146,20.3,19,104.58,19.93
2021090144,22.3,16,105.19,23.3
2021090143,22.2,22,105.39,28.52
2021090141,7.6,7,106.68,3.9
2021090136,22.2,22,88.49,23.72
2021090135,36.2,21,103.95,27.28
2021090132,12.8,12,95.82,12.28
2021090128,28,22,92.15,29.8
2021090126,24.3,17,93.33,42.73
2021090124,33.2,20,103.33,25.87
2021090123,28.5,20,104.19,20.7
2021090122,18.6,18,103.96,12.5
2021090121,24.2,14,98.61,30.83
2021090117,34.6,20,108.05,35
2021090113,24.1,23,102.05,49.43
2021090110,27.5,18,89.87,48.47
2021090109,25.2,16,101.74,26.12
2021090108,16.6,12,106.88,16.6
2021090107,23,15,99.7,28.17
2021090106,14.8,10,101.27,33.08
2021090105,16.2,13,101.11,27.4
2021090104,8.1,6,101.16,15.72
2021090102,33.4,22,96.49,40.27
2021090097,15.2,10,90.96,28.53
2021090094,10,8,101.49,11.37
2021090090,17.5,11,90.9,29.22
2021090087,9.4,8,102.67,15.52
2021090084,6.6,5,98.84,7.17
2021090081,22.2,22,91.96,43.88
2021090080,17.8,13,85.55,9.8
2021090079,16.6,10,97.68,14.03
2021090071,9.5,11,101.55,6.17
2021090070,57.4,34,105.26,31.77
2021090056,3.7,2,98.1,2.17
2021090052,25.9,16,99.85,13.82
2021090050,12.7,10,95.22,17.08
2021090046,0.3,1,99.8,0.3
2021090042,20.3,12,100.7,20.12
2021090037,33.2,21,105.43,70.97
2021090036,26.7,16,95.62,25.82
2021090035,10.8,18,104.11,6.33
2021090034,13.8,8,100.65,28.98
2021090032,33,21,104.29,24.93
2021090023,11.8,11,95.24,14.22
2021090020,19.9,14,89.94,11.57
2021090019,29,20,100.61,26.33
2021090012,23.4,15,101.5,20.48
2021090010,23.4,16,107.65,23.32
2021090008,20.5,19,104.79,19.52
2021090003,15.8,14,81.67,22.68
2021090002,4.9,3,104.87,2.83
2021090001,16.6,17,108.77,15.75
2021081973,11.3,10,95.2,14.85
2021081972,21.6,14,59,22.67
2021081970,47.7,34,102.08,31.82
2021081969,8.3,6,101.14,16.95
2021081964,23.8,19,100.11,40.23
2021081963,18.3,19,89.67,32.53
2021081960,7.4,6,98.81,14.93
2021081959,11,7,93.08,15.02
2021081958,34.7,21,96.29,19.48
2021081956,20.4,17,99.37,26.6
2021081954,16.6,10,102.94,37.4
2021081950,22.9,18,99.12,13.63
2021081949,23.1,14,104.89,27.33
2021081947,10,8,101.15,10.35
2021081946,9,8,101.97,21.53
2021081944,14.6,11,94.6,9.42
2021081943,36.4,23,106.93,30.73
2021081942,26.8,18,96.54,24.32
2021081940,14.8,13,92.54,24.38
2021081939,29.6,24,103.29,16.85
2021081937,15.1,9,98.59,19.95
2021081936,14.2,10,99.04,20.13
2021081935,15.5,10,99.62,21.72
2021081932,14.4,10,99.77,10.98
2021081931,23.3,16,101.67,25.67
2021081928,11.1,9,104.64,12.7
2021081926,6.7,4,103.32,5.77
2021081920,45.9,29,106.2,35.15
2021081918,18.4,12,103.74,21.18
2021081917,15.2,13,103.63,12.05
2021081913,41.2,24,108.17,37.33
2021081911,11.1,9,111.36,13.3
2021081910,4.5,5,99.48,3.48
2021081909,29.5,17,104.37,22.6
2021081907,39.6,24,105.36,25.77
2021081903,21.3,17,97.68,41.5
2021081901,11.3,10,90.71,13.58
2021081898,43.1,29,101.19,35.85
2021081897,21,17,100.89,22.03
2021081896,31.2,19,108.52,33.77
2021081894,17.5,13,60.65,41.25
2021081893,3.9,4,31.07,8.85
2021081886,12.8,10,36.77,10.68
2021081885,38.1,28,99.48,25.88
2021081882,41.9,24,104.09,36.23
2021081880,16.6,12,100.74,19.25
2021081876,14.9,12,78.6,8.08
2021081875,15.9,10,85.1,19.37
2021081873,17.5,17,102.3,20.5
2021081870,19.1,12,108.08,26.52
2021081869,17.3,12,99.33,31.85
2021081868,16.8,14,102.78,11.38
2021081867,25.9,17,106.34,14.93
2021081866,30.1,24,108.09,25.77
2021081863,17,12,99.35,16.9
2021081857,16.1,14,95.18,23.5
2021081856,15.9,10,84.93,18.1
2021081847,22.6,16,86.73,20.08
2021081846,39.2,23,78.01,28.7
2021081842,15.3,9,102.64,22.2
2021081836,6.5,6,94.01,13.68
2021081833,7.9,6,105.81,10.48
2021081832,20.1,13,99.47,35.83
2021081816,35.1,26,100.35,29.45
2021081813,25.7,16,101.1,45.23
2021081812,31.2,23,107.97,30.88
2021081811,16.3,17,106.56,17.18
2021081808,3.6,4,100.96,5.95
2021081805,29.2,18,111.68,24.97
2021081804,15,13,104.21,19.73
2021081803,11.5,9,112.4,15.55
2021081797,18.1,12,80.86,28.9
2021081796,15.8,13,95.23,30.55
2021081793,8.2,6,106.28,16.13
2021081791,30.5,24,97.73,30.7
2021081789,14.8,13,103.47,19.07
2021081788,26.4,18,101.77,31.7
2021081783,35.4,21,91.87,29.37
2021081776,30.1,24,99.46,22.1
2021081775,19.1,16,99.7,24.58
2021081768,13.8,13,94.91,10.12
2021081762,46.5,33,94.75,47.38
2021081756,39.9,25,97.65,33.28
2021081752,19.6,20,72.27,38.52
2021081749,16.1,14,103.07,20.1
2021081748,9.1,6,108.52,9.97
2021081746,15.1,13,98.69,17.42
2021081743,6.3,4,107.62,3.7
2021081742,8.8,10,98.33,13.18
2021081739,36.7,22,107.31,52.33
2021081738,33.7,23,110.65,36.43
2021081737,24.8,19,89.94,32.98
2021081736,5.9,5,105.06,9.83
2021081735,22.8,15,104.31,29.27
2021081733,14.3,15,91.42,22.32
2021081731,30.7,18,110.55,29.72
2021081726,43.4,27,111.49,26.1
2021081722,20.8,15,107.05,18.77
2021081721,10.6,7,107.24,12.47
2021081719,22,14,98.18,18.67
2021081702,17,11,49.69,14.42
2021081698,22.1,13,107.87,24.3
2021081685,47.4,30,108.24,25
2021081684,26.2,15,102.95,31.15
2021081683,22.6,15,108.23,11.9
2021081673,16.2,11,98.38,22.72
2021081669,28,21,100.1,38.85
2021081667,11.7,7,102.57,8.98
2021081665,46.1,29,102.62,34.68
2021081664,20,12,104.84,19.85
2021081663,22,17,105.61,15.97
2021081658,16.8,15,106.55,20.6
2021081648,24,20,105.61,28.42
2021081642,18.6,13,102.74,25
2021081641,12.6,9,99.1,14.35
2021081640,25.3,16,94.06,26.4
2021081638,12.3,10,107.94,12.97
2021081636,30.7,18,105.68,23.35
2021081630,17.8,16,101.39,15.73
2021081624,15.6,10,95.57,23.13
2021081623,19.2,16,98.03,20.57
2021081622,22.8,16,97.61,32.15
2021081620,3.7,3,107.38,7.17
2021081617,16.6,15,104.26,19.65
2021081612,20.5,13,95.67,14.53
2021081606,17,17,93.09,22.43
2021081605,15.5,16,91.75,25.65
2021081603,13.1,15,101.65,15.78
2021081600,28.4,19,102.52,30.02
2021081599,28.8,23,99.38,23.75
2021081595,27.2,16,105.74,29.52
2021081592,32.7,22,97.71,25.48
2021081588,17.2,11,87.74,23.98
2021081584,13.3,9,91.24,21.03
2021081583,30.6,19,99.35,38.98
2021081582,24.4,21,101.92,14.53
2021081581,13.5,11,101.24,16.77
2021081574,12,8,97.57,27.53
2021081572,21,14,95.69,29.73
2021081570,32.4,20,90.97,53.48
2021081568,15.1,10,82.31,17.55
2021081556,22.3,13,106.46,17.02
2021081552,46.5,30,105.68,33.18
2021081551,16.5,17,101.39,31.28
2021081544,8.7,6,96.76,14.13
2021081542,28.9,19,98.47,25.15
2021081541,4.7,3,96.6,8.22
2021081535,20.5,16,100.37,18.98
2021081527,27.2,17,89.63,26.18
2021081525,20.2,19,95.65,24.25
2021081515,21.8,13,94.25,11.02
2021081509,18.5,12,107.04,16.33
2021081508,20.8,12,103.4,23.67
2021081507,25.1,19,106.12,26.38
2021081500,22,18,101.05,12.35
2021081497,17.9,12,97.89,15.12
2021081496,14.9,12,81.56,23.7
2021081493,17.8,14,103.05,14.2
2021081492,23.4,16,103.03,20.32
2021081491,37.5,26,101.67,31.73
2021081489,13.4,10,93.5,11.05
2021081479,23.9,15,102.57,18.47
2021081478,44,28,98.4,31.87
2021081477,19.2,14,101.07,37.8
2021081475,19.8,17,100.11,24.78
2021081474,18.2,12,103.01,25.53
2021081470,14.9,11,83.36,11.43
2021081466,7.3,6,100.66,11.83
2021081465,23.9,18,92.3,43.18
2021081464,28.6,22,95.76,26.08
2021081463,24.9,21,99.16,20.55
2021081462,6.6,7,96.34,13.07
2021081461,30,18,95.43,21.67
2021081459,27.1,18,99.63,49.48
2021081458,16.1,14,103.05,20.1
2021081450,19.4,12,107.51,35.45
2021081448,27.9,21,103.06,41.5
2021081447,17.6,10,106.65,13.9
2021081446,33,21,100.33,41.28
2021081445,22.1,13,108.59,19.03
2021081443,21.6,14,109.43,29.85
2021081429,19.3,13,106.02,15.7
2021081422,11.2,8,44.1,19.73
2021081408,20.9,14,108.35,21.97
2021081404,20.6,16,106.37,23.35
2021081403,16.9,13,107.02,30.88
2021081402,39.2,29,101.14,43.33
2021081400,16.9,14,99.16,21.48
2021081399,28.6,22,102.22,38.58
2021081394,20.4,16,106.73,19.98
2021081392,29.9,19,102.97,30.1
2021081391,25.2,24,104.87,34.58
2021081390,16.5,17,108.68,15.08
2021081389,15.7,10,93.9,12.98
2021081386,13.5,12,104.26,24.08
2021081384,35.9,22,108.96,26.18
2021081379,49.5,31,110.6,45.4
2021081377,26.9,25,104.13,42.85
2021081373,36.2,26,97.17,20.88
2021081372,23.6,15,104.22,19.28
2021081368,39.7,26,105.72,38.3
2021081366,20.6,19,100.68,22.08
2021081362,13.1,12,96.52,20.15
2021081359,21.7,18,104.73,19.77
2021081356,24.5,15,87.21,29.45
2021081351,9.6,11,98.43,14.37
2021081348,37.2,23,103.08,89.07
2021081346,26.9,20,103.24,24.1
2021081341,27.5,18,110.59,27.75
2021081338,18.4,12,103.24,17.32
2021081337,25.1,15,109.52,30.53
2021081335,20.5,19,106.86,27.03
2021081334,18.6,14,110.06,15.82
2021081333,30.2,22,103.32,37.95
2021081332,7.6,9,114.3,7.92
2021081331,37.6,22,109.35,29.17
2021081330,48,35,98.6,32.23
2021081329,17,13,107.59,22.8
2021081327,25.1,15,109.04,23.83
2021081326,25.1,15,110.03,20.78
2021081319,15.3,13,102.41,36.63
2021081312,16,14,75.75,16.25
2021081294,22,15,108.22,19.58
2021081291,35.4,21,109.2,36.17
2021081289,27.9,16,103.38,23.02
2021081288,17.1,10,107.5,13.63
2021081284,41.1,34,99.36,22.63
2021081280,16.1,11,86.59,15.7
2021081279,30.5,19,79.31,25.78
2021081273,14.4,10,107.61,13.92
2021081269,27.3,17,109.37,33.35
2021081268,21.9,17,103.59,24.07
2021081267,20.8,14,106.27,33.93
2021081266,26.6,20,99.54,22.67
2021081263,27.1,20,101.66,15.77
2021081255,20.5,13,91.95,16.82
2021081249,21.1,19,92.78,28.8
2021081248,9.9,7,96.97,12.85
2021081247,23.5,15,97.92,38.52
2021081245,20.8,15,96.3,20.68
2021081244,29.4,21,101.03,21.42
2021081243,9.2,6,107.03,10.68
2021081239,20.9,20,97.24,45.13
2021081238,24.6,17,94.82,13.32
2021081235,34.2,21,103.02,28.68
2021081229,12.1,7,107.52,6.05
2021081228,21.1,20,106.79,26.5
2021081223,21.8,15,108,16.23
2021081221,9.6,7,62.09,17.75
2021081220,10.9,6,103.5,13.37
2021081217,10.9,8,102.65,16.65
2021081201,13.9,8,107.47,15.95
2021081195,12.1,8,101.61,19.58
2021081194,14.2,12,101.05,24.28
2021081192,23,18,96.25,17.83
2021081188,17,13,99.23,18.98
2021081185,47,34,96.12,36.83
2021081180,13.6,11,104.63,23.8
